library_id,polynomial_degree,include_sin_cos,stlsq_threshold,system_id,system_name,dimension,source_initial_condition_set,target_initial_condition_set,initial_condition_set,direction,regime,fit_status,integration_status,diverged_or_nonfinite,r2,r2_gt_0_9,sindy_structure_hit_raw,sindy_structure_hit_pruned,active_terms_raw,active_terms_pruned,true_terms,n_library_terms,fit_elapsed_s_context,elapsed_s_evidence_role,n_target_regressions,n_evaluation_integrations,reconstruction_control_integration_status,reconstruction_control_max_abs,reconstruction_control_valid,valid_for_analysis,phasec_representability,phasec_representability_threeway,phasec_support_status,phasec_basis_name,evogrow_seed_policy,evogrow_seed_count,evogrow_seeds,evogrow_structure_hit_raw_rate,evogrow_structure_hit_pruned_rate,evogrow_r2_gt_0_9_rate,evogrow_r2_mean,git_hash,config_fingerprint,stage_cap_behavior_fingerprint
poly_deg4_stlsq_0.01,4,False,0.01,2,Population growth (naive),1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9999391263667866,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",5,0.0038220999995246,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.9999999999999862,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg4_stlsq_0.01,4,False,0.01,63,SEIR infection model (proportions),4,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-5.275378186305864e+45,False,False,False,"[[""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^3*x2"",""x1"",""x1^2"",""x2"",""x2*x3"",""x2^2"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x2^3"",""x0*x3^3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^3"",""x0^3*x1"",""x0^3*x2"",""x0^4"",""x1"",""x1*x2"",""x1*x2^2"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2*x3^3"",""x2^2"",""x2^2*x3"",""x2^3"",""x3"",""x3^2"",""x3^3"",""x3^4""],[""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^2*x3"",""x0^3"",""x0^3*x1"",""x0^3*x2"",""x0^4"",""x1"",""x1^2"",""x1^3"",""x1^4"",""x2"",""x2^2"",""x2^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x3"",""x0^3*x1"",""x0^3*x3"",""x0^4"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2"",""x3"",""x3^2""]]","[[""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^3*x2"",""x1"",""x1^2"",""x2"",""x2*x3"",""x2^2"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x2^3"",""x0*x3^3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^3"",""x0^3*x1"",""x0^3*x2"",""x0^4"",""x1"",""x1*x2"",""x1*x2^2"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2*x3^3"",""x2^2"",""x2^2*x3"",""x2^3"",""x3"",""x3^2"",""x3^3"",""x3^4""],[""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^2*x3"",""x0^3"",""x0^3*x1"",""x0^3*x2"",""x0^4"",""x1"",""x1^2"",""x1^3"",""x1^4"",""x2"",""x2^2"",""x2^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x3"",""x0^3*x1"",""x0^3*x3"",""x0^4"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2"",""x3"",""x3^2""]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",70,0.0778227999999217,context_not_evidence,4,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.8957450961617202,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg4_stlsq_0.01,4,False,0.01,63,SEIR infection model (proportions),4,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-3.8423288188868115e+44,False,False,False,"[[""1"",""x0"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2*x2"",""x1"",""x1*x2"",""x1*x2^2"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2^2"",""x2^2*x3"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x1^2*x2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^3*x1"",""x1"",""x1*x2^2"",""x1*x2^3"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x1^3*x2"",""x1^4"",""x2"",""x2^2"",""x2^3"",""x2^4"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x1^2*x2"",""x0*x1^3"",""x0*x2"",""x0*x2*x3"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^2*x3"",""x0^3"",""x0^3*x1"",""x0^4"",""x1"",""x1*x2*x3"",""x1*x2^2"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x1^3*x2"",""x1^4"",""x2"",""x2*x3"",""x2^2"",""x2^3"",""x2^4"",""x3"",""x3^2"",""x3^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1*x2"",""x1*x3"",""x1^2"",""x1^3"",""x1^4"",""x2"",""x2*x3^2"",""x2^2"",""x2^3"",""x3"",""x3^2"",""x3^3""]]","[[""1"",""x0"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2*x2"",""x1"",""x1*x2"",""x1*x2^2"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2^2"",""x2^2*x3"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x1^2*x2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^3*x1"",""x1"",""x1*x2^2"",""x1*x2^3"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x1^3*x2"",""x1^4"",""x2"",""x2^2"",""x2^3"",""x2^4"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x1^2*x2"",""x0*x1^3"",""x0*x2"",""x0*x2*x3"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^2*x3"",""x0^3"",""x0^3*x1"",""x0^4"",""x1"",""x1*x2*x3"",""x1*x2^2"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x1^3*x2"",""x1^4"",""x2"",""x2*x3"",""x2^2"",""x2^3"",""x2^4"",""x3"",""x3^2"",""x3^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1*x2"",""x1*x3"",""x1^2"",""x1^3"",""x1^4"",""x2"",""x2*x3^2"",""x2^2"",""x2^3"",""x3"",""x3^2"",""x3^3""]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",70,0.0843273000009503,context_not_evidence,4,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.4688865646555332,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg4_stlsq_0.1,4,False,0.1,2,Population growth (naive),1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9999391263668704,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",5,0.0039465000008931,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.999999999999986,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg4_stlsq_0.1,4,False,0.1,2,Population growth (naive),1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9999391263667866,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",5,0.0033854999983304,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.9999999999999862,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg4_stlsq_0.1,4,False,0.1,24,Harmonic oscillator without damping,2,2,1,1,IC2_to_IC1,generalization,success,success,False,0.983329949156164,True,True,True,"[[""x1""],[""x0""]]","[[""x1""],[""x0""]]","[[""x1""],[""x0""]]",15,0.0049036000000342,context_not_evidence,2,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,1.0,1.0,0.999999999999789,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg4_stlsq_0.1,4,False,0.1,52,Maxwell-Bloch equations (laser dynamics),3,1,2,2,IC1_to_IC2,generalization,success,success,False,-31.388898254559347,False,False,False,"[[],[],[""1"",""x0"",""x0*x1^3"",""x0^3*x1"",""x1"",""x2^2""]]","[[],[],[""1"",""x0"",""x0*x1^3"",""x0^3*x1"",""x1"",""x2^2""]]","[[""x0"",""x1""],[""x0*x2"",""x1""],[""1"",""x0*x1"",""x2""]]",35,0.0182555999999749,context_not_evidence,3,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.5726793383947749,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg4_stlsq_0.1,4,False,0.1,52,Maxwell-Bloch equations (laser dynamics),3,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-4.439591219769244e+23,False,False,False,"[[],[],[""1"",""x0*x1^3"",""x0^2*x2^2"",""x0^3*x1"",""x1""]]","[[],[],[""1"",""x0*x1^3"",""x0^2*x2^2"",""x0^3*x1"",""x1""]]","[[""x0"",""x1""],[""x0*x2"",""x1""],[""1"",""x0*x1"",""x2""]]",35,0.0207858000012493,context_not_evidence,3,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,1.0,0.9752764322277323,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg4_stlsq_0.1,4,False,0.1,63,SEIR infection model (proportions),4,1,2,2,IC1_to_IC2,generalization,success,success,False,-1.6898717606422409,False,False,False,"[[],[""x0*x1"",""x1"",""x2""],[""x1"",""x2""],[]]","[[],[""x0*x1"",""x1"",""x2""],[""x1"",""x2""],[]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",70,0.0237285999992309,context_not_evidence,4,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.8957450961617202,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg4_stlsq_0.1,4,False,0.1,63,SEIR infection model (proportions),4,2,1,1,IC2_to_IC1,generalization,success,success,False,-0.1382557956196939,False,False,False,"[[],[""x1"",""x1^2""],[""x1"",""x2""],[""x2""]]","[[],[""x1"",""x1^2""],[""x1"",""x2""],[""x2""]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",70,0.033778799999709,context_not_evidence,4,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.4688865646555332,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.01,5,False,0.01,2,Population growth (naive),1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9999391263668704,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",6,0.0052661999998235,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.999999999999986,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.01,5,False,0.01,2,Population growth (naive),1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9999391263667866,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",6,0.0049919000011868,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.9999999999999862,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.01,5,False,0.01,24,Harmonic oscillator without damping,2,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-9.418232246707964e+20,False,False,False,"[[""x0^2*x1"",""x1"",""x1^3""],[""x0"",""x0*x1^2"",""x0^3"",""x0^3*x1^2"",""x0^5""]]","[[""x0^2*x1"",""x1"",""x1^3""],[""x0"",""x0*x1^2"",""x0^3"",""x0^3*x1^2"",""x0^5""]]","[[""x1""],[""x0""]]",21,0.0106896000015694,context_not_evidence,2,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,1.0,1.0,0.9999999999994886,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.01,5,False,0.01,24,Harmonic oscillator without damping,2,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-4.397725152143445e+26,False,False,False,"[[""x1""],[""x0"",""x0*x1^2"",""x0^3""]]","[[""x1""],[""x0"",""x0*x1^2"",""x0^3""]]","[[""x1""],[""x0""]]",21,0.010749000000942,context_not_evidence,2,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,1.0,1.0,0.999999999999789,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.01,5,False,0.01,52,Maxwell-Bloch equations (laser dynamics),3,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-1.9079290137533333e+29,False,False,False,"[[],[""1"",""x0"",""x0*x1"",""x0*x1*x2"",""x0*x2"",""x0*x2^2"",""x0^2*x2"",""x0^3*x2"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2""],[""1"",""x0"",""x0*x1"",""x0*x1*x2^2"",""x0*x1*x2^3"",""x0*x1^2"",""x0*x1^3"",""x0*x1^4"",""x0*x2^2"",""x0*x2^3"",""x0*x2^4"",""x0^2"",""x0^2*x1"",""x0^2*x1*x2^2"",""x0^2*x1^2"",""x0^2*x1^3"",""x0^2*x2^2"",""x0^2*x2^3"",""x0^3"",""x0^3*x1"",""x0^3*x1*x2"",""x0^3*x1^2"",""x0^4"",""x0^4*x1"",""x0^4*x2"",""x0^5"",""x1"",""x1*x2"",""x1*x2^2"",""x1*x2^3"",""x1^2"",""x1^2*x2"",""x1^2*x2^2"",""x1^3"",""x1^3*x2^2"",""x1^5"",""x2^2"",""x2^3""]]","[[],[""1"",""x0"",""x0*x1"",""x0*x1*x2"",""x0*x2"",""x0*x2^2"",""x0^2*x2"",""x0^3*x2"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2""],[""1"",""x0"",""x0*x1"",""x0*x1*x2^2"",""x0*x1*x2^3"",""x0*x1^2"",""x0*x1^3"",""x0*x1^4"",""x0*x2^2"",""x0*x2^3"",""x0*x2^4"",""x0^2"",""x0^2*x1"",""x0^2*x1*x2^2"",""x0^2*x1^2"",""x0^2*x1^3"",""x0^2*x2^2"",""x0^2*x2^3"",""x0^3"",""x0^3*x1"",""x0^3*x1*x2"",""x0^3*x1^2"",""x0^4"",""x0^4*x1"",""x0^4*x2"",""x0^5"",""x1"",""x1*x2"",""x1*x2^2"",""x1*x2^3"",""x1^2"",""x1^2*x2"",""x1^2*x2^2"",""x1^3"",""x1^3*x2^2"",""x1^5"",""x2^2"",""x2^3""]]","[[""x0"",""x1""],[""x0*x2"",""x1""],[""1"",""x0*x1"",""x2""]]",56,0.0573877000006177,context_not_evidence,3,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.5726793383947749,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.01,5,False,0.01,63,SEIR infection model (proportions),4,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-1.191300655978255e+48,False,False,False,"[[""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^3*x2"",""x1"",""x1^2"",""x2"",""x2*x3"",""x2^2"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x3^3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x1^3"",""x0^2*x2"",""x0^2*x2^2"",""x0^3"",""x0^3*x1"",""x0^3*x1^2"",""x0^3*x2"",""x0^3*x2^2"",""x0^4"",""x0^4*x1"",""x0^4*x2"",""x0^5"",""x1"",""x1*x2"",""x1*x2^2"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2^2"",""x2^3"",""x3"",""x3^2"",""x3^3"",""x3^5""],[""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x1^3"",""x0^2*x2"",""x0^2*x2^2"",""x0^2*x3"",""x0^3"",""x0^3*x1"",""x0^3*x1^2"",""x0^3*x2"",""x0^3*x3"",""x0^4"",""x0^4*x1"",""x0^4*x2"",""x0^4*x3"",""x0^5"",""x1"",""x1*x2"",""x1^2"",""x1^3"",""x1^4"",""x2"",""x2^2"",""x3^5""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x3"",""x0^3*x1"",""x0^3*x3"",""x0^4*x1"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2"",""x3"",""x3^2""]]","[[""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^3*x2"",""x1"",""x1^2"",""x2"",""x2*x3"",""x2^2"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x3^3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x1^3"",""x0^2*x2"",""x0^2*x2^2"",""x0^3"",""x0^3*x1"",""x0^3*x1^2"",""x0^3*x2"",""x0^3*x2^2"",""x0^4"",""x0^4*x1"",""x0^4*x2"",""x0^5"",""x1"",""x1*x2"",""x1*x2^2"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2^2"",""x2^3"",""x3"",""x3^2"",""x3^3"",""x3^5""],[""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x1^3"",""x0^2*x2"",""x0^2*x2^2"",""x0^2*x3"",""x0^3"",""x0^3*x1"",""x0^3*x1^2"",""x0^3*x2"",""x0^3*x3"",""x0^4"",""x0^4*x1"",""x0^4*x2"",""x0^4*x3"",""x0^5"",""x1"",""x1*x2"",""x1^2"",""x1^3"",""x1^4"",""x2"",""x2^2"",""x3^5""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x3"",""x0^3*x1"",""x0^3*x3"",""x0^4*x1"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2"",""x3"",""x3^2""]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",126,0.1035128999992593,context_not_evidence,4,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.8957450961617202,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.01,5,False,0.01,63,SEIR infection model (proportions),4,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-5.226895708744018e+41,False,False,False,"[[""1"",""x0"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2*x2"",""x1"",""x1*x2"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2^2"",""x2^2*x3"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^3*x1"",""x0^3*x1^2"",""x1"",""x1*x2^2"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x1^3*x2"",""x1^4"",""x2"",""x2^2"",""x2^3"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x1^2*x2"",""x0*x1^3"",""x0*x1^4"",""x0*x2"",""x0*x2*x3"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x1^3"",""x0^2*x2"",""x0^2*x2^2"",""x0^2*x3"",""x0^3"",""x0^3*x1"",""x0^3*x1^2"",""x0^4"",""x0^4*x1"",""x1"",""x1*x2*x3"",""x1*x2^2"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x1^3*x2"",""x1^4"",""x2"",""x2*x3"",""x2^2"",""x2^3"",""x2^4"",""x3"",""x3^2"",""x3^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1*x2"",""x1*x3"",""x1^2"",""x1^3"",""x1^4"",""x2"",""x2*x3^2"",""x2^2"",""x2^3"",""x3"",""x3^2"",""x3^3""]]","[[""1"",""x0"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2*x2"",""x1"",""x1*x2"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2^2"",""x2^2*x3"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x2"",""x0^2*x2^2"",""x0^3*x1"",""x0^3*x1^2"",""x1"",""x1*x2^2"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x1^3*x2"",""x1^4"",""x2"",""x2^2"",""x2^3"",""x3""],[""1"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x1^2*x2"",""x0*x1^3"",""x0*x1^4"",""x0*x2"",""x0*x2*x3"",""x0*x2^2"",""x0*x2^3"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x1^2"",""x0^2*x1^3"",""x0^2*x2"",""x0^2*x2^2"",""x0^2*x3"",""x0^3"",""x0^3*x1"",""x0^3*x1^2"",""x0^4"",""x0^4*x1"",""x1"",""x1*x2*x3"",""x1*x2^2"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x1^3*x2"",""x1^4"",""x2"",""x2*x3"",""x2^2"",""x2^3"",""x2^4"",""x3"",""x3^2"",""x3^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x1^3"",""x0*x2"",""x0*x2^2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1*x2"",""x1*x3"",""x1^2"",""x1^3"",""x1^4"",""x2"",""x2*x3^2"",""x2^2"",""x2^3"",""x3"",""x3^2"",""x3^3""]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",126,0.1050281999996514,context_not_evidence,4,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.4688865646555332,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.1,5,False,0.1,2,Population growth (naive),1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9999391263668704,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",6,0.004913700000543,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.999999999999986,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.1,5,False,0.1,2,Population growth (naive),1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9999391263667866,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",6,0.0048368999996455,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.9999999999999862,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.1,5,False,0.1,24,Harmonic oscillator without damping,2,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-2.489321851808399e+20,False,False,False,"[[""x1""],[""x0"",""x0*x1^2"",""x0^3""]]","[[""x1""],[""x0"",""x0*x1^2"",""x0^3""]]","[[""x1""],[""x0""]]",21,0.0093845000010333,context_not_evidence,2,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,1.0,1.0,0.9999999999994886,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
