library_id,polynomial_degree,include_sin_cos,stlsq_threshold,system_id,system_name,dimension,source_initial_condition_set,target_initial_condition_set,initial_condition_set,direction,regime,fit_status,integration_status,diverged_or_nonfinite,r2,r2_gt_0_9,sindy_structure_hit_raw,sindy_structure_hit_pruned,active_terms_raw,active_terms_pruned,true_terms,n_library_terms,fit_elapsed_s_context,elapsed_s_evidence_role,n_target_regressions,n_evaluation_integrations,reconstruction_control_integration_status,reconstruction_control_max_abs,reconstruction_control_valid,valid_for_analysis,phasec_representability,phasec_representability_threeway,phasec_support_status,phasec_basis_name
poly_deg3_stlsq_0.1,3,False,0.1,42,Reduced model for chlorine dioxide-iodine-malonic acid rection (dimensionless),2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9384121723677126,True,False,False,"[[""1"",""x0"",""x0^2"",""x0^3"",""x1""],[""1"",""x0"",""x0^2"",""x0^3"",""x1""]]","[[""1"",""x0"",""x0^2"",""x0^3"",""x1""],[""1"",""x0"",""x0^2"",""x0^3"",""x1""]]","[[],[]]",10,0.013098099996568635,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,42,Reduced model for chlorine dioxide-iodine-malonic acid rection (dimensionless),2,1,2,2,IC1_to_IC2,generalization,success,success,False,0.5597561987594606,False,False,False,"[[""1"",""x0"",""x0^2"",""x0^3"",""x1""],[""1"",""x0"",""x0^2"",""x0^3"",""x1""]]","[[""1"",""x0"",""x0^2"",""x0^3"",""x1""],[""1"",""x0"",""x0^2"",""x0^3"",""x1""]]","[[],[]]",10,0.013098099996568635,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,42,Reduced model for chlorine dioxide-iodine-malonic acid rection (dimensionless),2,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9371293798173925,True,False,False,"[[""1"",""x0"",""x0*x1"",""x0^2"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0^2"",""x0^3"",""x1""]]","[[""1"",""x0"",""x0*x1"",""x0^2"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0^2"",""x0^3"",""x1""]]","[[],[]]",10,0.01528360000520479,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,42,Reduced model for chlorine dioxide-iodine-malonic acid rection (dimensionless),2,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-6.538725281221545e+26,False,False,False,"[[""1"",""x0"",""x0*x1"",""x0^2"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0^2"",""x0^3"",""x1""]]","[[""1"",""x0"",""x0*x1"",""x0^2"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0^2"",""x0^3"",""x1""]]","[[],[]]",10,0.01528360000520479,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,43,Driven pendulum with linear damping / Josephson junction (dimensionless),2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.947833030003265,True,False,False,"[[""x1""],[""1"",""x0"",""x0*x1"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[""1"",""x0"",""x0*x1"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[]]",10,0.00851969999348512,context_not_evidence,2,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,43,Driven pendulum with linear damping / Josephson junction (dimensionless),2,1,2,2,IC1_to_IC2,generalization,success,success,False,0.667636357852464,False,False,False,"[[""x1""],[""1"",""x0"",""x0*x1"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[""1"",""x0"",""x0*x1"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[]]",10,0.00851969999348512,context_not_evidence,2,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,43,Driven pendulum with linear damping / Josephson junction (dimensionless),2,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.8655733865229205,False,False,False,"[[""x1""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[]]",10,0.008972600000561215,context_not_evidence,2,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,43,Driven pendulum with linear damping / Josephson junction (dimensionless),2,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-6.379462198706063e+45,False,False,False,"[[""x1""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[]]",10,0.008972600000561215,context_not_evidence,2,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,44,Driven pendulum with quadratic damping (dimensionless),2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.8432943248720031,False,False,False,"[[""x1""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[]]",10,0.009891300003801007,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq2_not_representable,eq2_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,44,Driven pendulum with quadratic damping (dimensionless),2,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-4.012127830973355e+35,False,False,False,"[[""x1""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[]]",10,0.009891300003801007,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq2_not_representable,eq2_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,44,Driven pendulum with quadratic damping (dimensionless),2,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.5698949736677765,False,False,False,"[[""x1""],[""1"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[""1"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[]]",10,0.013460999995004386,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq2_not_representable,eq2_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,44,Driven pendulum with quadratic damping (dimensionless),2,2,1,1,IC2_to_IC1,generalization,success,success,False,0.7096132485689047,False,False,False,"[[""x1""],[""1"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[""1"",""x1"",""x1^2"",""x1^3""]]","[[""x1""],[]]",10,0.013460999995004386,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq2_not_representable,eq2_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,45,Isothermal autocatalytic reaction model by Gray and Scott 1985 (dimensionless),2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9942877284361895,True,False,False,"[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2""]]","[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2""]]","[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2"",""x1""]]",10,0.014070500001253095,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,45,Isothermal autocatalytic reaction model by Gray and Scott 1985 (dimensionless),2,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9988811108803641,True,False,False,"[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2""]]","[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2""]]","[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2"",""x1""]]",10,0.014070500001253095,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,45,Isothermal autocatalytic reaction model by Gray and Scott 1985 (dimensionless),2,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9949611113987189,True,False,False,"[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2""]]","[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2""]]","[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2"",""x1""]]",10,0.008577200002036989,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,45,Isothermal autocatalytic reaction model by Gray and Scott 1985 (dimensionless),2,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9770954006705239,True,False,False,"[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2""]]","[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2""]]","[[""1"",""x0"",""x0*x1^2""],[""x0*x1^2"",""x1""]]",10,0.008577200002036989,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,46,Interacting bar magnets,2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.999974609842901,True,False,False,"[[""x0"",""x0*x1^2"",""x1""],[""x0"",""x0*x1^2"",""x1""]]","[[""x0"",""x0*x1^2"",""x1""],[""x0"",""x0*x1^2"",""x1""]]","[[],[]]",10,0.008300500005134381,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,46,Interacting bar magnets,2,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9483704176147433,True,False,False,"[[""x0"",""x0*x1^2"",""x1""],[""x0"",""x0*x1^2"",""x1""]]","[[""x0"",""x0*x1^2"",""x1""],[""x0"",""x0*x1^2"",""x1""]]","[[],[]]",10,0.008300500005134381,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,46,Interacting bar magnets,2,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.999914920676067,True,False,False,"[[""x0"",""x1""],[""x0"",""x1"",""x1^3""]]","[[""x0"",""x1""],[""x0"",""x1"",""x1^3""]]","[[],[]]",10,0.009535100005450659,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,46,Interacting bar magnets,2,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9912314761933932,True,False,False,"[[""x0"",""x1""],[""x0"",""x1"",""x1^3""]]","[[""x0"",""x1""],[""x0"",""x1"",""x1^3""]]","[[],[]]",10,0.009535100005450659,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,47,Binocular rivalry model (no oscillations),2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9998356966533569,True,False,False,"[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[],[]]",10,0.013622000005852897,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,47,Binocular rivalry model (no oscillations),2,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-1.0296818837428194e+31,False,False,False,"[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[],[]]",10,0.013622000005852897,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,47,Binocular rivalry model (no oscillations),2,2,1,2,IC2_to_IC1,reconstruction,success,diverged,True,-3.739341013575852e+20,False,False,False,"[[""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[],[]]",10,0.008869699995557312,context_not_evidence,2,2,diverged,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,47,Binocular rivalry model (no oscillations),2,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-7.178114155533736e+26,False,False,False,"[[""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[],[]]",10,0.008869699995557312,context_not_evidence,2,1,diverged,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,48,Bacterial respiration model for nutrients and oxygen levels,2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9765599572972301,True,False,False,"[[""1"",""x0"",""x1""],[""x0"",""x1""]]","[[""1"",""x0"",""x1""],[""x0"",""x1""]]","[[],[]]",10,0.009512099997664336,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,48,Bacterial respiration model for nutrients and oxygen levels,2,1,2,2,IC1_to_IC2,generalization,success,success,False,-1.7241024157947278,False,False,False,"[[""1"",""x0"",""x1""],[""x0"",""x1""]]","[[""1"",""x0"",""x1""],[""x0"",""x1""]]","[[],[]]",10,0.009512099997664336,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,48,Bacterial respiration model for nutrients and oxygen levels,2,2,1,2,IC2_to_IC1,reconstruction,success,success,False,-39.08960737456737,False,False,False,"[[""1"",""x0""],[""1"",""x0""]]","[[""1"",""x0""],[""1"",""x0""]]","[[],[]]",10,0.00957189999462571,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,48,Bacterial respiration model for nutrients and oxygen levels,2,2,1,1,IC2_to_IC1,generalization,success,success,False,-6587.563461186401,False,False,False,"[[""1"",""x0""],[""1"",""x0""]]","[[""1"",""x0""],[""1"",""x0""]]","[[],[]]",10,0.00957189999462571,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,49,Brusselator: hypothetical chemical oscillation model (dimensionless),2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9997954017647468,True,True,True,"[[""1"",""x0"",""x0^2*x1""],[""x0"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""x0"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""x0"",""x0^2*x1""]]",10,0.015933899994706735,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,49,Brusselator: hypothetical chemical oscillation model (dimensionless),2,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9993031740598985,True,True,True,"[[""1"",""x0"",""x0^2*x1""],[""x0"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""x0"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""x0"",""x0^2*x1""]]",10,0.015933899994706735,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,49,Brusselator: hypothetical chemical oscillation model (dimensionless),2,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9992028751594901,True,False,False,"[[""1"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0"",""x0^2*x1""],[""x0"",""x0^2*x1""]]",10,0.019356500000867527,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,49,Brusselator: hypothetical chemical oscillation model (dimensionless),2,2,1,1,IC2_to_IC1,generalization,success,success,False,0.027538631057267948,False,False,False,"[[""1"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0"",""x0^2*x1""],[""x0"",""x0^2*x1""]]",10,0.019356500000867527,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9977844278098552,True,True,True,"[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]",10,0.014662999994470738,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9994555490242544,True,True,True,"[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]",10,0.014662999994470738,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9994058429048545,True,True,True,"[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]",10,0.008337100000062492,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,50,Chemical oscillator model by Schnackenberg 1979 (dimensionless),2,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9973543245365559,True,True,True,"[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]","[[""1"",""x0"",""x0^2*x1""],[""1"",""x0^2*x1""]]",10,0.008337100000062492,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,51,Oscillator death model by Ermentrout and Kopell 1990,2,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9738390236992271,True,False,False,"[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[],[]]",10,0.008556599997973535,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,51,Oscillator death model by Ermentrout and Kopell 1990,2,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-5.362585144732176e+30,False,False,False,"[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[],[]]",10,0.008556599997973535,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,51,Oscillator death model by Ermentrout and Kopell 1990,2,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.5110025293233385,False,False,False,"[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[],[]]",10,0.00722949999908451,context_not_evidence,2,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,51,Oscillator death model by Ermentrout and Kopell 1990,2,2,1,1,IC2_to_IC1,generalization,success,success,False,0.3518540596670203,False,False,False,"[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""],[""1"",""x0"",""x0*x1"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x0^3"",""x1"",""x1^2"",""x1^3""]]","[[],[]]",10,0.00722949999908451,context_not_evidence,2,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,52,Maxwell-Bloch equations (laser dynamics),3,1,2,1,IC1_to_IC2,reconstruction,success,success,False,-1543162.700786764,False,False,False,"[[],[],[""1"",""x0"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^3"",""x2^2""]]","[[],[],[""1"",""x0"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^3"",""x2^2""]]","[[""x0"",""x1""],[""x0*x2"",""x1""],[""1"",""x0*x1"",""x2""]]",20,0.011253000004217029,context_not_evidence,3,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg3_stlsq_0.1,3,False,0.1,52,Maxwell-Bloch equations (laser dynamics),3,1,2,2,IC1_to_IC2,generalization,success,success,False,-48.61985649626539,False,False,False,"[[],[],[""1"",""x0"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^3"",""x2^2""]]","[[],[],[""1"",""x0"",""x0*x1^2"",""x0^2"",""x0^2*x1"",""x1"",""x1^3"",""x2^2""]]","[[""x0"",""x1""],[""x0*x2"",""x1""],[""1"",""x0*x1"",""x2""]]",20,0.011253000004217029,context_not_evidence,3,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
